--Rotas do 1º turno-----------------------------
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 148º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 149º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 150º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 151º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 152º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 153º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 154º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 155º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 156º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 157º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 158º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 159º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 160º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 161º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 162º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 163º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 164º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 165º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 166º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 167º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 168º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 169º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (78)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 170º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 171º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 172º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 173º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 174º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 175º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 176º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 177º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 178º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 179º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 180º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 181º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 182º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 183º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 184º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 185º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 186º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 187º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 188º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 189º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 190º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 191º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 192º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 193º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 194º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
246 -> 245 (135)
252 -> 174 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74185

--Rotas do 195º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 196º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 197º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 198º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 199º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 200º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 201º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 202º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 203º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 204º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 205º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 206º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 207º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 208º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 209º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
336 -> 245 (135)
447 -> 943 (101)
494 -> 994 (101)
569 -> 93 (101)
672 -> 494 (101)
717 -> 40 (135)
943 -> 383 (101)
989 -> 38 (101)
991 -> 569 (101)
994 -> 110 (101)
Fluxo: 337
Arestas removidas: 74186

--Rotas do 210º turno-----------------------------
38 -> 991 (101)
93 -> 50 (101)
110 -> 447 (101)
153 -> 989 (101)
174 -> 717 (135)
245 -> 252 (135)
252 -> 174 (135)
