--Rotas do 1º turno-----------------------------
259 -> 654 (103)
260 -> 646 (158)
261 -> 245 (168)
262 -> 152 (39)
262 -> 245 (147)
262 -> 308 (6)
263 -> 646 (167)
264 -> 466 (176)
265 -> 459 (171)
265 -> 466 (15)
266 -> 245 (178)
267 -> 245 (177)
268 -> 466 (92)
269 -> 114 (161)
270 -> 459 (138)
271 -> 459 (196)
272 -> 81 (53)
272 -> 88 (190)
272 -> 90 (8)
272 -> 101 (170)
272 -> 110 (99)
272 -> 132 (199)
272 -> 137 (24)
272 -> 142 (195)
272 -> 151 (176)
272 -> 153 (193)
272 -> 157 (160)
272 -> 166 (113)
272 -> 177 (194)
272 -> 178 (142)
272 -> 215 (166)
272 -> 227 (173)
272 -> 240 (144)
272 -> 245 (197)
272 -> 260 (158)
272 -> 264 (176)
272 -> 279 (148)
272 -> 285 (95)
272 -> 294 (116)
272 -> 309 (110)
272 -> 319 (160)
272 -> 324 (70)
272 -> 325 (152)
272 -> 329 (125)
272 -> 347 (156)
272 -> 351 (155)
272 -> 352 (157)
272 -> 360 (164)
272 -> 363 (142)
272 -> 370 (122)
272 -> 373 (152)
272 -> 407 (173)
272 -> 521 (145)
272 -> 654 (199)
272 -> 676 (199)
272 -> 705 (126)
272 -> 729 (142)
272 -> 756 (91)
272 -> 840 (90)
272 -> 980 (112)
273 -> 110 (183)
274 -> 110 (152)
275 -> 29 (158)
275 -> 719 (30)
276 -> 114 (200)
277 -> 245 (118)
277 -> 459 (57)
278 -> 459 (101)
279 -> 646 (143)
279 -> 654 (5)
280 -> 646 (165)
281 -> 245 (129)
281 -> 459 (14)
282 -> 48 (13)
283 -> 29 (192)
284 -> 466 (116)
285 -> 110 (95)
286 -> 705 (200)
287 -> 114 (174)
287 -> 245 (179)
287 -> 539 (106)
287 -> 705 (148)
287 -> 795 (158)
288 -> 245 (173)
288 -> 466 (25)
289 -> 110 (177)
290 -> 654 (158)
291 -> 245 (100)
291 -> 466 (78)
292 -> 245 (163)
293 -> 29 (133)
293 -> 795 (65)
294 -> 29 (116)
296 -> 110 (156)
296 -> 459 (13)
297 -> 110 (151)
297 -> 846 (38)
298 -> 29 (185)
298 -> 110 (1)
299 -> 110 (162)
299 -> 245 (1)
300 -> 466 (49)
300 -> 473 (45)
301 -> 114 (171)
302 -> 110 (104)
302 -> 466 (53)
303 -> 114 (110)
303 -> 466 (86)
304 -> 110 (146)
304 -> 236 (37)
304 -> 607 (6)
305 -> 245 (118)
305 -> 654 (19)
306 -> 466 (144)
306 -> 654 (17)
307 -> 459 (195)
308 -> 459 (178)
309 -> 459 (110)
310 -> 466 (189)
311 -> 114 (132)
311 -> 192 (123)
311 -> 225 (180)
311 -> 605 (155)
311 -> 617 (58)
311 -> 646 (173)
311 -> 747 (136)
311 -> 772 (134)
311 -> 822 (52)
312 -> 114 (185)
313 -> 110 (175)
314 -> 44 (200)
314 -> 59 (97)
314 -> 89 (147)
314 -> 98 (151)
314 -> 114 (70)
314 -> 524 (140)
314 -> 610 (144)
314 -> 617 (105)
314 -> 618 (19)
314 -> 630 (18)
314 -> 632 (49)
314 -> 646 (193)
314 -> 705 (98)
315 -> 466 (119)
315 -> 646 (73)
316 -> 245 (189)
317 -> 29 (96)
317 -> 32 (159)
317 -> 40 (171)
317 -> 57 (168)
317 -> 58 (124)
317 -> 75 (162)
317 -> 104 (139)
317 -> 107 (38)
317 -> 130 (23)
317 -> 134 (146)
317 -> 140 (144)
317 -> 244 (117)
317 -> 245 (174)
317 -> 250 (174)
317 -> 343 (179)
317 -> 355 (128)
317 -> 417 (158)
317 -> 466 (90)
317 -> 645 (161)
317 -> 646 (80)
317 -> 755 (139)
317 -> 808 (165)
317 -> 836 (75)
317 -> 841 (90)
317 -> 853 (152)
317 -> 856 (83)
317 -> 858 (136)
317 -> 866 (100)
317 -> 867 (72)
317 -> 872 (132)
317 -> 882 (84)
317 -> 894 (56)
318 -> 466 (116)
319 -> 110 (199)
320 -> 459 (183)
321 -> 654 (173)
322 -> 245 (137)
322 -> 654 (7)
323 -> 110 (85)
323 -> 654 (69)
324 -> 114 (165)
325 -> 110 (152)
326 -> 110 (145)
327 -> 705 (178)
328 -> 245 (145)
328 -> 459 (11)
329 -> 114 (161)
330 -> 245 (148)
330 -> 459 (28)
331 -> 110 (139)
331 -> 459 (56)
332 -> 114 (117)
332 -> 963 (77)
333 -> 459 (151)
334 -> 646 (130)
335 -> 459 (177)
336 -> 110 (146)
336 -> 245 (6)
337 -> 110 (170)
337 -> 466 (28)
338 -> 466 (183)
338 -> 654 (11)
339 -> 466 (171)
340 -> 459 (184)
341 -> 114 (152)
341 -> 245 (36)
342 -> 245 (135)
343 -> 110 (179)
344 -> 110 (189)
345 -> 245 (157)
346 -> 114 (145)
346 -> 459 (77)
346 -> 639 (86)
346 -> 705 (69)
347 -> 110 (156)
348 -> 110 (120)
348 -> 654 (3)
349 -> 459 (152)
350 -> 114 (126)
351 -> 466 (190)
352 -> 459 (161)
353 -> 110 (152)
354 -> 245 (125)
355 -> 110 (177)
356 -> 110 (166)
356 -> 459 (34)
357 -> 543 (31)
358 -> 466 (169)
358 -> 809 (8)
359 -> 245 (144)
360 -> 114 (164)
361 -> 29 (155)
361 -> 654 (33)
362 -> 7 (184)
362 -> 58 (48)
362 -> 66 (148)
362 -> 78 (73)
362 -> 79 (155)
362 -> 110 (169)
362 -> 114 (193)
362 -> 120 (144)
362 -> 126 (183)
362 -> 133 (133)
362 -> 183 (135)
362 -> 197 (150)
362 -> 205 (102)
362 -> 211 (164)
362 -> 220 (102)
362 -> 222 (115)
362 -> 234 (96)
362 -> 243 (124)
362 -> 266 (178)
362 -> 276 (107)
362 -> 284 (113)
362 -> 290 (152)
362 -> 371 (117)
362 -> 381 (159)
362 -> 427 (143)
362 -> 448 (107)
362 -> 459 (103)
362 -> 527 (188)
362 -> 732 (153)
362 -> 977 (173)
363 -> 110 (189)
364 -> 114 (139)
364 -> 245 (42)
365 -> 459 (114)
365 -> 846 (22)
366 -> 245 (178)
368 -> 29 (174)
368 -> 466 (12)
369 -> 110 (132)
369 -> 388 (6)
