Atenção!
Os abrigos não tem capacidade para atender a todos, apenas 241357 das 273757 UTs (88.16%) serão salvas!

--Rotas do 1º turno-----------------------------
384 -> 367 (131)
385 -> 98 (87)
385 -> 131 (36)
386 -> 354 (122)
387 -> 131 (172)
389 -> 231 (122)
389 -> 482 (53)
390 -> 98 (152)
391 -> 276 (98)
391 -> 379 (95)
392 -> 131 (165)
392 -> 379 (20)
393 -> 367 (150)
394 -> 131 (179)
394 -> 379 (15)
395 -> 379 (175)
396 -> 379 (191)
397 -> 231 (149)
398 -> 354 (196)
399 -> 231 (112)
399 -> 482 (17)
400 -> 276 (196)
400 -> 379 (182)
401 -> 98 (91)
401 -> 231 (64)
402 -> 131 (127)
402 -> 379 (30)
